-1.340332031249999965e-02,-6.817708333333333259e-01,1.147135416666666685e-01,-4.318237304687500000e-03,-3.100585937500000000e-01,1.933593750000000000e-01
-1.866861979166666713e-02,-6.875000000000000000e-01,9.765625000000000000e-02,-2.950032552083333218e-02,-3.238932291666666852e-01,1.795247395833333426e-01
-3.079427083333333495e-02,-7.041666666666667185e-01,7.591145833333333426e-02,-3.481038411458333565e-02,-3.238932291666666852e-01,1.752929687500000000e-01
-1.787109375000000069e-02,-7.421875000000000000e-01,8.906250000000000278e-02,-2.630615234375000000e-02,-3.427734375000000000e-01,1.813151041666666574e-01
-1.850585937499999931e-02,-7.125000000000000222e-01,1.171223958333333370e-01,2.333577473958333218e-02,-3.388671875000000000e-01,1.650390625000000000e-01
-2.042643229166666782e-02,-6.958333333333333037e-01,1.128255208333333315e-01,1.838175455729166782e-02,-3.382161458333333148e-01,1.402180989583333426e-01
-2.122395833333333426e-02,-7.192708333333333037e-01,1.108723958333333315e-01,-2.168782552083333218e-02,-3.372395833333333148e-01,1.249186197916666713e-01
-1.897786458333333356e-02,-7.390624999999999556e-01,1.001953124999999944e-01,-8.575439453125000000e-03,-3.378906250000000000e-01,1.163736979166666713e-01
-1.116536458333333356e-02,-7.359375000000000222e-01,1.037109375000000028e-01,3.576660156250000000e-02,-3.499348958333333148e-01,1.142578125000000000e-01
-1.547851562499999965e-02,-7.062500000000000444e-01,1.184244791666666657e-01,6.095377604166666435e-02,-3.606770833333333148e-01,1.029459635416666713e-01
-2.537434895833333426e-02,-7.255208333333332815e-01,1.153645833333333398e-01,2.901204427083333218e-02,-3.645833333333333148e-01,8.764648437500000000e-02
-2.521158854166666644e-02,-7.411458333333332815e-01,1.121744791666666602e-01,1.802571614583333218e-02,-3.632812500000000000e-01,6.819661458333332871e-02
-3.525390625000000139e-02,-7.385416666666666519e-01,1.076822916666666657e-01,3.753662109375000000e-02,-3.502604166666666852e-01,5.045572916666666435e-02
-2.233072916666666713e-02,-7.479166666666666741e-01,1.055989583333333398e-01,7.478841145833332871e-02,-3.531901041666666852e-01,3.662109375000000000e-02
-1.993815104166666782e-02,-7.197916666666667185e-01,1.057942708333333287e-01,1.173502604166666713e-01,-3.551432291666666852e-01,2.526855468750000000e-02
-2.568359375000000069e-02,-7.078124999999999556e-01,9.225260416666666852e-02,9.602864583333332871e-02,-3.570963541666666852e-01,1.285807291666666609e-02
-2.026367187500000000e-02,-7.119791666666667185e-01,9.811197916666666852e-02,1.625569661458333218e-02,-3.697916666666666852e-01,-8.061726888020833912e-03
-1.595865885416666505e-02,-7.343750000000000000e-01,8.710937500000000278e-02,-1.140340169270833391e-02,-3.714192708333333148e-01,-3.324381510416666435e-02
-5.745442708333333738e-03,-7.192708333333333037e-01,7.708333333333333703e-02,2.227783203125000000e-02,-3.678385416666666852e-01,-5.346679687500000000e-02
-4.786173502604166739e-04,-7.057291666666666297e-01,7.610677083333333703e-02,3.186035156250000000e-02,-3.548177083333333148e-01,-6.693522135416667129e-02
1.531575520833333356e-02,-7.182291666666666963e-01,6.175130208333333426e-02,-7.507324218750000000e-03,-3.492838541666666852e-01,-8.390299479166667129e-02
2.185872395833333287e-02,-7.302083333333333481e-01,5.442708333333333426e-02,-2.274576822916666782e-02,-3.382161458333333148e-01,-1.066080729166666713e-01
1.834309895833333495e-02,-7.312499999999999556e-01,5.553385416666666713e-02,-1.070149739583333391e-02,-3.128255208333333148e-01,-1.375325520833333426e-01
2.553710937499999861e-02,-7.072916666666666519e-01,4.977213541666666852e-02,-3.090413411458333218e-02,-2.976888020833333148e-01,-1.718750000000000000e-01
2.713216145833333495e-02,-7.453125000000000444e-01,2.633463541666666505e-02,-9.155273437500000000e-02,-2.752278645833333148e-01,-2.197265625000000000e-01
5.823567708333333287e-02,-7.687500000000000444e-01,5.106608072916666956e-03,-1.419270833333333426e-01,-2.604166666666666852e-01,-2.584635416666666852e-01
7.994791666666666019e-02,-7.401041666666666741e-01,1.436360677083333435e-03,-1.018066406250000000e-01,-2.390950520833333426e-01,-2.768554687500000000e-01
6.461588541666667129e-02,-6.677083333333333481e-01,2.584635416666666505e-02,-2.736409505208333218e-02,-1.982421875000000000e-01,-2.942708333333333148e-01
6.829427083333333703e-02,-6.052083333333333481e-01,4.163411458333333287e-02,-4.085286458333333565e-02,-1.848958333333333426e-01,-2.967122395833333148e-01
8.059895833333333148e-02,-5.932291666666666963e-01,4.130859374999999722e-02,-8.870442708333332871e-02,-1.873372395833333426e-01,-2.719726562500000000e-01
8.294270833333333703e-02,-5.942708333333333037e-01,3.175455729166666574e-02,-8.870442708333332871e-02,-1.723632812500000000e-01,-2.421875000000000000e-01
8.281249999999999722e-02,-5.796875000000000222e-01,4.339192708333333010e-02,-4.119873046875000000e-02,-1.536458333333333426e-01,-2.184244791666666574e-01
8.359374999999999445e-02,-5.489583333333333259e-01,4.147135416666666852e-02,5.171712239583333565e-02,-1.306152343750000000e-01,-1.884765625000000000e-01
8.932291666666666852e-02,-5.096354166666666741e-01,3.222656250000000000e-02,1.205240885416666713e-01,-1.185709635416666713e-01,-1.595052083333333426e-01
8.489583333333333703e-02,-4.856770833333333148e-01,3.893229166666666713e-02,1.372070312500000000e-01,-1.050618489583333287e-01,-1.342773437500000000e-01
8.072916666666667129e-02,-5.406250000000000222e-01,5.136718750000000139e-02,1.272786458333333426e-01,-8.984375000000000000e-02,-1.059570312500000000e-01
9.589843750000000278e-02,-5.447916666666666741e-01,4.817708333333333565e-02,1.240234375000000000e-01,-8.447265625000000000e-02,-8.430989583333332871e-02
9.798177083333332871e-02,-5.070312500000000444e-01,4.531249999999999861e-02,1.148274739583333287e-01,-7.670084635416667129e-02,-7.259114583333332871e-02
1.091145833333333343e-01,-5.364583333333333703e-01,5.455729166666666713e-02,5.810546875000000000e-02,-7.031250000000000000e-02,-6.481933593750000000e-02
1.372395833333333315e-01,-5.552083333333333037e-01,6.416015625000000278e-02,8.804321289062500000e-03,-7.210286458333332871e-02,-6.197102864583333565e-02
1.251302083333333259e-01,-5.604166666666666741e-01,6.972656250000000555e-02,3.840128580729166522e-03,-6.107584635416666435e-02,-5.558268229166666435e-02
1.316406250000000111e-01,-5.447916666666666741e-01,5.937499999999999722e-02,9.160359700520833912e-03,-5.684407552083333565e-02,-4.492187500000000000e-02
1.489583333333333315e-01,-5.380208333333332815e-01,5.696614583333333565e-02,-1.637776692708333218e-02,-6.819661458333332871e-02,-2.400716145833333218e-02
1.488281250000000056e-01,-5.619791666666666963e-01,4.833984375000000000e-02,-6.175041198730468750e-05,-6.746419270833332871e-02,2.846272786458333218e-02
1.544270833333333259e-01,-5.494791666666666297e-01,4.290364583333333010e-02,5.135091145833333565e-02,-7.564290364583332871e-02,6.392415364583332871e-02
1.446614583333333259e-01,-5.562500000000000222e-01,2.329101562500000139e-02,1.554361979166666609e-02,-7.775878906250000000e-02,1.032714843750000000e-01
1.606770833333333315e-01,-5.947916666666667185e-01,2.089843749999999861e-02,-5.574544270833333565e-02,-9.228515625000000000e-02,1.274414062500000000e-01
1.834635416666666741e-01,-5.854166666666666963e-01,-2.521158854166666644e-02,-1.319986979166666574e-01,-1.139322916666666713e-01,1.345214843750000000e-01
